# node_id module flow
1707833 17 0.000110245
1444948 17 0.000110245
1700359 17 0.000110245
24624322 17 7.3497e-05
1701185 17 7.3497e-05
1700057 17 7.3497e-05
1708376 17 7.3497e-05
1402340 17 7.3497e-05
6900224 17 7.3497e-05
1400150 17 7.3497e-05
1400061 17 7.3497e-05
1100106 17 7.3497e-05
1700251 17 3.67485e-05
1701975 17 3.67485e-05
1401815 17 3.67485e-05
1713230 17 3.67485e-05
900133 17 3.67485e-05
409561 18 0.00260914
410608 18 0.00205792
412686 18 0.000845215
400270 18 0.000808467
400084 18 0.000698221
404454 18 0.000698221
406465 18 0.000698221
409081 18 0.000514479
409200 18 0.00047773
400327 18 0.000440982
403989 18 0.000367485
4117301 18 0.000330736
2501198 18 0.000293988
723762 18 0.000293988
402893 18 0.000257239
3206882 18 0.000257239
407372 18 0.000257239
400033 18 0.000183742
400173 18 0.000183742
5018625 18 0.000183742
406252 18 0.000183742
468584 18 0.000183742
411477 18 0.000183742
5801605 18 0.000146994
400203 18 0.000146994
418811 18 0.000146994
412384 18 0.000110245
412120 18 0.000110245
400017 18 0.000110245
408514 18 0.000110245
2400030 18 0.000110245
400254 18 0.000110245
415820 18 7.3497e-05
2400561 18 7.3497e-05
2501430 18 7.3497e-05
12800724 18 7.3497e-05
405817 18 3.67485e-05
1800949 18 3.67485e-05
404748 18 3.67485e-05
3202305 18 3.67485e-05
403512 18 3.67485e-05
400629 18 3.67485e-05
400165 18 3.67485e-05
35018701 18 3.67485e-05
105309 19 0.00117595
2201500 19 0.0011392
3800229 19 0.00106571
2270544 19 0.00073497
3508129 19 0.000624724
2260735 19 0.000624724
2212943 19 0.000624724
3500799 19 0.000514479
13301152 19 0.00047773
2252627 19 0.00047773
3502856 19 0.000440982
2203138 19 0.000404233
22235256 19 0.000367485
2288230 19 0.000367485
2268809 19 0.000367485
4401190 19 0.000367485
3507777 19 0.000330736
2260409 19 0.000330736
13601865 19 0.000330736
2226332 19 0.000293988
3802124 19 0.000257239
2216019 19 0.000257239
2212501 19 0.000220491
3800296 19 0.000220491
2278189 19 0.000220491
2205092 19 0.000183742
2204100 19 0.000183742
2214334 19 0.000146994
2203146 19 0.000146994
5101174 19 0.000146994
3900410 19 0.000110245
4181247 19 0.000110245
2261090 19 0.000110245
4403177 19 0.000110245
3508455 19 0.000110245
2200074 19 0.000110245
14100100 19 0.000110245
2268795 19 7.3497e-05
2217880 19 7.3497e-05
2200589 19 7.3497e-05
3400034 19 3.67485e-05
2296276 19 3.67485e-05
3507610 19 3.67485e-05
2266237 19 3.67485e-05
2260867 19 3.67485e-05
3802299 19 3.67485e-05
3902463 19 3.67485e-05
2208598 19 3.67485e-05
2205009 19 3.67485e-05
2201224 19 3.67485e-05
2200694 19 3.67485e-05
2200325 19 3.67485e-05
2007304 19 3.67485e-05
101648 19 3.67485e-05
12500739 20 0.00202117
12539929 20 0.00191092
12573981 20 0.0012862
12510130 20 0.000918712
12502200 20 0.000808467
12511099 20 0.00073497
12511412 20 0.00073497
12519278 20 0.00073497
12521213 20 0.000698221
12521604 20 0.00047773
12513342 20 0.000367485
12528846 20 0.000330736
12510670 20 0.000257239
14114089 20 0.000183742
12514195 20 0.000146994
12503592 20 0.000110245
12505269 20 0.000110245
14205483 20 0.000110245
12500607 20 7.3497e-05
12505684 20 3.67485e-05
4000013 21 0.00139644
813613 21 0.00106571
817570 21 0.000918712
813192 21 0.000808467
800090 21 0.000771718
818860 21 0.000624724
865834 21 0.000551227
866970 21 0.000514479
801038 21 0.00047773
895733 21 0.00047773
800511 21 0.000367485
4101715 21 0.000330736
815837 21 0.000330736
827061 21 0.000293988
813575 21 0.000257239
110124 21 0.000257239
806463 21 0.000183742
15002187 21 0.000183742
834580 21 0.000146994
811416 21 0.000110245
4103416 21 0.000110245
13600095 21 0.000110245
810894 21 7.3497e-05
14121379 21 7.3497e-05
15000206 21 7.3497e-05
15000257 21 7.3497e-05
884189 21 3.67485e-05
2900360 21 3.67485e-05
806404 21 3.67485e-05
805475 21 3.67485e-05
4200020 21 3.67485e-05
3801497 22 0.00106571
3507165 22 0.00102896
3504727 22 0.000808467
3503321 22 0.00073497
3507416 22 0.000624724
3507904 22 0.000551227
3509362 22 0.000551227
3507408 22 0.000514479
3507424 22 0.000514479
3508811 22 0.000514479
3503313 22 0.000440982
3504379 22 0.000367485
3503186 22 0.000330736
3507815 22 0.000257239
3510697 22 0.000220491
3518736 22 0.000220491
4401824 22 0.000220491
3500160 22 0.000146994
3507548 22 0.000146994
3506231 22 0.000110245
3509265 22 0.000110245
4402669 22 0.000110245
4403940 22 0.000110245
3520773 22 7.3497e-05
4442024 22 7.3497e-05
2253488 22 3.67485e-05
3500055 22 3.67485e-05
3504301 22 3.67485e-05
4404025 22 3.67485e-05
5105048 22 3.67485e-05
1204297 23 0.0012127
1207822 23 0.00110245
1200372 23 0.000918712
1205730 23 0.000918712
13500465 23 0.000845215
1226380 23 0.000771718
13900200 23 0.00047773
14105500 23 0.000330736
1200020 23 0.000293988
1213300 23 0.000293988
1201530 23 0.000257239
1208110 23 0.000257239
1210920 23 0.000220491
1213415 23 0.000146994
717312 23 0.000110245
1204920 23 0.000110245
1208900 23 0.000110245
1213741 23 0.000110245
1206370 23 7.3497e-05
1210319 23 7.3497e-05
1210610 23 7.3497e-05
1217518 23 7.3497e-05
5023335 23 7.3497e-05
14113210 23 7.3497e-05
620246 23 3.67485e-05
1200062 23 3.67485e-05
1200089 23 3.67485e-05
1203509 23 3.67485e-05
1210750 23 3.67485e-05
13503758 24 0.00150669
14100371 24 0.0011392
14115298 24 0.000808467
4105109 24 0.000514479
4121341 24 0.00047773
14109476 24 0.000367485
4101286 24 0.000330736
14100150 24 0.000330736
14120836 24 0.000330736
4117182 24 0.000220491
14108640 24 0.000183742
14700247 24 0.000110245
24684074 24 0.000110245
13501429 24 7.3497e-05
14100053 24 7.3497e-05
14100983 24 7.3497e-05
14102340 24 7.3497e-05
14104385 24 7.3497e-05
14118122 24 7.3497e-05
14129850 24 7.3497e-05
25002767 24 7.3497e-05
4694031 24 3.67485e-05
5092442 24 3.67485e-05
13701100 24 3.67485e-05
13703706 24 3.67485e-05
14104059 24 3.67485e-05
14107945 24 3.67485e-05
14140063 24 3.67485e-05
2900017 25 0.00169043
2908549 25 0.000661473
2900041 25 0.000587976
2905710 25 0.000587976
2900440 25 0.000514479
2901188 25 0.00047773
2905434 25 0.00047773
2907712 25 0.000440982
2901773 25 0.000404233
2907127 25 0.000367485
2905418 25 0.000220491
2900394 25 0.000183742
2903261 25 0.000183742
2900092 25 7.3497e-05
2911086 25 7.3497e-05
24114928 25 7.3497e-05
2900106 25 3.67485e-05
2900149 25 3.67485e-05
2900424 25 3.67485e-05
2901390 25 3.67485e-05
2906597 25 3.67485e-05
2910110 25 3.67485e-05
1503707 26 0.00146994
1506102 26 0.000881964
1500015 26 0.000624724
1512668 26 0.000440982
1501100 26 0.000330736
1501984 26 0.000293988
1502611 26 0.000293988
1506536 26 0.000293988
1500058 26 0.000257239
1508083 26 0.000257239
4120086 26 0.000257239
1500082 26 0.000220491
1509276 26 0.000183742
1501674 26 0.000110245
1509500 26 0.000110245
405094 26 7.3497e-05
1500031 26 7.3497e-05
1512633 26 7.3497e-05
4151933 26 7.3497e-05
1501720 26 3.67485e-05
1506331 26 3.67485e-05
1509268 26 3.67485e-05
1516647 26 3.67485e-05
4120876 26 3.67485e-05
1301837 27 0.000918712
1300113 27 0.000845215
4692055 27 0.000514479
1319620 27 0.000440982
916366 27 0.000367485
1308173 27 0.000330736
24624632 27 0.000293988
1303422 27 0.000257239
4642325 27 0.000183742
1305239 27 0.000146994
1314530 27 0.000146994
4600010 27 0.000146994
20657307 27 0.000146994
1300040 27 0.000110245
1301764 27 0.000110245
4600118 27 0.000110245
4618777 27 0.000110245
600040 27 7.3497e-05
605590 27 7.3497e-05
1304232 27 7.3497e-05
1304364 27 7.3497e-05
11600314 27 7.3497e-05
1300024 27 3.67485e-05
12401820 28 0.000551227
5200016 28 0.000404233
5201330 28 0.000404233
5201381 28 0.000404233
12401269 28 0.000404233
12401358 28 0.000404233
5203953 28 0.000330736
12401064 28 0.000293988
5201110 28 0.000257239
5200032 28 0.000220491
5201640 28 0.000220491
701254 28 0.000183742
5200059 28 0.000183742
5202248 28 0.000183742
725056 28 0.000146994
5201241 28 0.000146994
12404675 28 0.000146994
8600694 28 0.000110245
12400084 28 0.000110245
8609497 28 7.3497e-05
700363 28 3.67485e-05
4300904 28 3.67485e-05
5206995 28 3.67485e-05
12400076 28 3.67485e-05
2804344 29 0.00246215
2809052 29 0.000698221
2809958 29 0.000404233
2804158 29 0.000220491
2800055 29 0.000183742
2801795 29 0.000146994
2812320 29 0.000146994
2804140 29 0.000110245
24101940 29 7.3497e-05
2800705 29 3.67485e-05
2810301 29 3.67485e-05
2813416 29 3.67485e-05
4651340 30 0.00073497
1621645 30 0.000440982
1612468 30 0.000404233
1618423 30 0.000367485
13601270 30 0.000367485
1602829 30 0.000293988
1606212 30 0.000220491
1613880 30 0.000220491
1616773 30 0.000220491
14501228 30 0.000220491
1601776 30 0.000183742
4671910 30 0.000183742
14501520 30 0.000110245
24615137 30 0.000110245
1602560 30 7.3497e-05
4612396 30 7.3497e-05
4636945 30 7.3497e-05
14500124 30 7.3497e-05
1600087 30 3.67485e-05
1606310 30 3.67485e-05
4623169 30 3.67485e-05
4699033 30 3.67485e-05
11600047 30 3.67485e-05
14104555 31 0.000698221
24171735 31 0.00047773
4195540 31 0.000404233
4105257 31 0.000330736
4131045 31 0.000330736
900460 31 0.000293988
4121848 31 0.000220491
14001128 31 0.000220491
4101332 31 0.000183742
14101076 31 0.000183742
14103400 31 0.000183742
4117328 31 0.000146994
4101405 31 0.000110245
24180327 31 0.000110245
4626605 31 7.3497e-05
13300393 31 7.3497e-05
14001101 31 7.3497e-05
14111110 31 3.67485e-05
4100026 32 0.000661473
4100263 32 0.00047773
603252 32 0.000404233
4100638 32 0.000367485
14602377 32 0.000293988
14102196 32 0.000257239
14129574 32 0.000257239
900010 32 0.000220491
300128 32 0.000146994
14100088 32 0.000146994
700010 32 0.000110245
13300016 32 7.3497e-05
24113433 32 7.3497e-05
4100603 32 3.67485e-05
4105567 32 3.67485e-05
6336760 32 3.67485e-05
13500066 32 3.67485e-05
3208923 33 0.000587976
4143183 33 0.000587976
4300033 33 0.000514479
3202534 33 0.000293988
3205207 33 0.000293988
13405209 33 0.000257239
3205800 33 0.000220491
3204405 33 0.000183742
3204731 33 0.000183742
14203049 33 0.000110245
3200035 33 7.3497e-05
14104202 34 0.000624724
208027 34 0.000404233
13300865 34 0.000330736
203882 34 0.000293988
7900872 34 0.000293988
30901561 34 0.000257239
2033801 34 0.000183742
202967 34 0.000146994
2034239 34 0.000146994
203866 34 0.000110245
200778 34 7.3497e-05
2008424 34 7.3497e-05
14101262 34 7.3497e-05
240990 34 3.67485e-05
2900211 34 3.67485e-05
4125282 34 3.67485e-05
10600906 34 3.67485e-05
30909694 34 3.67485e-05
2301318 35 0.000514479
2300087 35 0.000440982
1400185 35 0.000404233
2300958 35 0.000367485
2300044 35 0.000293988
2300117 35 0.000293988
2302241 35 0.000257239
2300109 35 0.000183742
2300982 35 0.000146994
1407341 35 7.3497e-05
2300036 35 7.3497e-05
2300699 35 7.3497e-05
4201809 36 0.00047773
4201990 36 0.000440982
4202031 36 0.000440982
4201345 36 0.000293988
5900212 36 0.000293988
4202139 36 0.000257239
4203445 36 0.000257239
4212312 36 0.000257239
4262875 36 0.000110245
927570 36 7.3497e-05
4200438 36 7.3497e-05
4215079 36 7.3497e-05
13900463 37 0.00102896
3503054 37 0.000330736
13902393 37 0.000330736
2255570 37 0.000293988
13900790 37 0.000220491
14114330 37 0.000220491
408638 37 0.000110245
13900897 37 0.000110245
2221799 37 7.3497e-05
13900889 37 7.3497e-05
13600052 37 3.67485e-05
13700316 38 0.000661473
13701703 38 0.00047773
14201801 38 0.000440982
13700669 38 0.000330736
13701525 38 0.000330736
13701568 38 0.000183742
14200988 38 0.000146994
14200082 38 0.000110245
13702467 38 7.3497e-05
14700077 39 0.000955461
14116502 39 0.000551227
14114470 39 0.000330736
7101384 39 0.000257239
14113171 39 0.000257239
25012215 39 0.000183742
14109468 39 7.3497e-05
5034426 39 3.67485e-05
7101554 39 3.67485e-05
3802272 40 0.00110245
3801969 40 0.000514479
3805662 40 0.000220491
3801934 40 0.000183742
3803457 40 0.000110245
3804623 40 7.3497e-05
3409422 40 3.67485e-05
3804399 40 3.67485e-05
3814017 40 3.67485e-05
10601619 41 0.000698221
14204118 41 0.000514479
14200236 41 0.000330736
14203987 41 0.000293988
14204223 41 0.000146994
10600140 41 7.3497e-05
14202131 41 7.3497e-05
14300249 41 7.3497e-05
2021722 42 0.00047773
13300440 42 0.000257239
13300512 42 0.000257239
2031280 42 0.000220491
5200156 42 0.000220491
2903024 42 0.000146994
2028581 42 7.3497e-05
2108356 42 7.3497e-05
24110760 42 7.3497e-05
2002035 42 3.67485e-05
2011271 42 3.67485e-05
4156803 43 0.000808467
2210622 43 0.000257239
3404650 43 0.000220491
4662997 43 0.000110245
24662259 43 0.000110245
2212072 43 3.67485e-05
2259532 43 3.67485e-05
2256444 44 0.000367485
2283352 44 0.000293988
900150 44 0.000183742
4162714 44 0.000146994
22275991 44 0.000110245
900516 44 7.3497e-05
2281228 44 7.3497e-05
4144031 44 7.3497e-05
22230858 44 7.3497e-05
10200037 45 0.00047773
10200010 45 0.000220491
10200444 45 0.000220491
10200649 45 0.000183742
10201955 45 0.000146994
4121260 45 7.3497e-05
10200207 45 3.67485e-05
4119932 46 0.000330736
4135202 46 0.000257239
4100484 46 0.000146994
4104358 46 0.000110245
5900727 46 0.000110245
14102811 46 0.000110245
2600013 47 0.000220491
1900030 47 0.000183742
1910850 47 0.000146994
100013 47 0.000110245
1119591 47 0.000110245
1900072 47 0.000110245
1900021 47 7.3497e-05
1917617 47 3.67485e-05
12909572 48 0.000514479
14101866 48 0.000110245
24614386 48 0.000110245
12908088 48 3.67485e-05
14102803 48 3.67485e-05
4122232 49 0.000440982
4116658 49 0.000110245
4122690 49 7.3497e-05
24198455 49 7.3497e-05
24168653 49 3.67485e-05
2293307 50 0.000404233
46616543 50 0.000110245
44155573 50 7.3497e-05
2214067 50 3.67485e-05
2221667 50 3.67485e-05
35028561 50 3.67485e-05
4128290 51 0.000330736
2600170 51 0.000146994
2604922 51 0.000110245
2603659 51 7.3497e-05
2806126 51 3.67485e-05
2811111 52 0.000220491
2801841 52 0.000183742
4100379 52 0.000183742
2807394 52 7.3497e-05
2800659 52 3.67485e-05
7900660 53 0.000257239
627143 53 0.000183742
681091 53 0.000110245
607274 53 3.67485e-05
10600183 53 3.67485e-05
4900847 54 0.000293988
4901266 54 0.000183742
4900880 54 7.3497e-05
1271703 55 0.000110245
4638905 55 7.3497e-05
4639057 55 7.3497e-05
14105454 55 7.3497e-05
4155890 55 3.67485e-05
24608904 55 3.67485e-05
4611799 56 0.000183742
4102541 56 7.3497e-05
4601475 56 7.3497e-05
4637321 56 3.67485e-05
12501891 56 3.67485e-05
717274 57 0.000220491
716219 57 3.67485e-05
726559 57 3.67485e-05
1618741 57 3.67485e-05
24124621 58 0.000183742
4134524 58 7.3497e-05
4184688 58 7.3497e-05
14102188 59 0.000146994
14114224 59 0.000110245
1126091 59 3.67485e-05
14119846 59 3.67485e-05
4400011 60 0.000146994
4400801 60 0.000110245
4403304 60 3.67485e-05
4607759 61 0.000110245
4601556 61 7.3497e-05
4613562 61 3.67485e-05
14113929 61 3.67485e-05
1405853 62 7.3497e-05
1406710 62 7.3497e-05
1400088 62 3.67485e-05
4663527 63 7.3497e-05
24638056 63 7.3497e-05
14600986 63 3.67485e-05
4659600 64 0.000146994
4620895 64 3.67485e-05
1300652 65 7.3497e-05
1300016 65 3.67485e-05
4600029 65 3.67485e-05
4101103 66 7.3497e-05
4131878 66 7.3497e-05
12100293 67 7.3497e-05
14000571 67 7.3497e-05
13600702 68 0.000110245
13502921 68 3.67485e-05
12000035 69 7.3497e-05
1602977 69 3.67485e-05
4611268 69 3.67485e-05
4655192 70 7.3497e-05
14200058 70 3.67485e-05
4136594 71 7.3497e-05
920576 71 3.67485e-05
32011601 72 7.3497e-05
2200066 72 3.67485e-05
2000091 73 7.3497e-05
2602504 73 3.67485e-05
14101440 74 7.3497e-05
200018 74 3.67485e-05
2000202 75 7.3497e-05
2015315 75 3.67485e-05
1011316 76 3.67485e-05
4600533 76 3.67485e-05
4130057 77 3.67485e-05
4164490 77 3.67485e-05
4600924 78 3.67485e-05
4609352 78 3.67485e-05
2800110 79 3.67485e-05
2803879 79 3.67485e-05
5702895 80 3.67485e-05
8605718 80 3.67485e-05
100072 81 3.67485e-05
2252813 81 3.67485e-05
